256	archive.ics.uci.edu/ml/machine-learning-databases/quadrapeds?C=D;O=D
257	archive.ics.uci.edu/ml/machine-learning-databases/quadrapeds?C=S;O=A
258	archive.ics.uci.edu/ml/machine-learning-databases/reuters21578-mld
259	archive.ics.uci.edu/ml/machine-learning-databases/reuters21578-mld/reuters21578.html
260	archive.ics.uci.edu/ml/machine-learning-databases/robotfailure-mld
261	archive.ics.uci.edu/ml/machine-learning-databases/servo?C=S;O=D?C=D;O=A
262	archive.ics.uci.edu/ml/machine-learning-databases/shuttle-landing-control?C=M;O=A
263	archive.ics.uci.edu/ml/machine-learning-databases/shuttle-landing-control?C=M;O=D
264	archive.ics.uci.edu/ml/machine-learning-databases/shuttle-landing-control?C=N;O=A
265	archive.ics.uci.edu/ml/machine-learning-databases/shuttle-landing-control?C=S;O=D
266	archive.ics.uci.edu/ml/machine-learning-databases/solar-flare?C=D;O=A
267	archive.ics.uci.edu/ml/machine-learning-databases/statlog/heart?C=S;O=A
268	archive.ics.uci.edu/ml/machine-learning-databases/statlog/heart?C=S;O=D
269	archive.ics.uci.edu/ml/machine-learning-databases/synthetic-mld
270	archive.ics.uci.edu/ml/machine-learning-databases/synthetic_control-mld
271	archive.ics.uci.edu/ml/machine-learning-databases/tb-mld
272	archive.ics.uci.edu/ml/machine-learning-databases/uji-penchars
273	archive.ics.uci.edu/ml/machine-learning-databases/uji-penchars/version1
274	archive.ics.uci.edu/ml/machine-learning-databases/uji-penchars/version1?C=N;O=D
275	archive.ics.uci.edu/ml/machine-learning-databases/uji-penchars/version2
276	archive.ics.uci.edu/ml/machine-learning-databases/uji-penchars?C=D;O=A
277	archive.ics.uci.edu/ml/machine-learning-databases/undocumented/pazzani
278	archive.ics.uci.edu/ml/machine-learning-databases/university
279	archive.ics.uci.edu/ml/machine-learning-databases/wine
280	archive.ics.uci.edu/ml/machine-learning-databases/wine-quality
281	archive.ics.uci.edu/ml/machine-learning-databases?C=D;O=D
282	archive.ics.uci.edu/ml/support/Anonymous+Microsoft+Web+Data
283	archive.ics.uci.edu/ml/support/Car+Evaluation
284	archive.ics.uci.edu/ml/support/Chess+(Domain+Theories)
285	archive.ics.uci.edu/ml/support/Chess+(King-Rook+vs.+King)
286	archive.ics.uci.edu/ml/support/Chess+(King-Rook+vs.+King-Knight)
287	archive.ics.uci.edu/ml/support/Chess+(King-Rook+vs.+King-Pawn)
288	archive.ics.uci.edu/ml/support/Cloud
289	archive.ics.uci.edu/ml/support/Connectionist+Bench+(Sonar,+Mines+vs.+Rocks)
290	archive.ics.uci.edu/ml/support/Dermatology
291	archive.ics.uci.edu/ml/support/Echocardiogram
292	archive.ics.uci.edu/ml/support/Ecoli
293	archive.ics.uci.edu/ml/support/Flags
294	archive.ics.uci.edu/ml/support/Heart+Disease
295	archive.ics.uci.edu/ml/support/Ionosphere
296	archive.ics.uci.edu/ml/support/Iris
297	archive.ics.uci.edu/ml/support/LED+Display+Domain
298	archive.ics.uci.edu/ml/support/Letter+Recognition
299	archive.ics.uci.edu/ml/support/Liver+Disorders
300	archive.ics.uci.edu/ml/support/Molecular+Biology+(Promoter+Gene+Sequences)
301	archive.ics.uci.edu/ml/support/Molecular+Biology+(Protein+Secondary+Structure)
302	archive.ics.uci.edu/ml/support/Molecular+Biology+(Splice-junction+Gene+Sequences)
303	archive.ics.uci.edu/ml/support/Musk+(Version+2)
304	archive.ics.uci.edu/ml/support/Optical+Recognition+of+Handwritten+Digits
305	archive.ics.uci.edu/ml/support/Pen-Based+Recognition+of+Handwritten+Digits
306	archive.ics.uci.edu/ml/support/SPECT+Heart
307	archive.ics.uci.edu/ml/support/Servo
308	archive.ics.uci.edu/ml/support/Shuttle+Landing+Control
309	archive.ics.uci.edu/ml/support/Solar+Flare
310	archive.ics.uci.edu/ml/support/Statlog+(Heart)
311	archive.ics.uci.edu/ml/support/Yeast
312	archive.ics.uci.edu/ml/support/adult
313	archive.ics.uci.edu/ml/support/heart+disease
314	archive.ics.uci.edu/ml/support/wine
315	asterix.ics.uci.edu
316	asterix.ics.uci.edu/bigactivedata
317	asterix.ics.uci.edu/bigactivedata/publications.html
318	asterix.ics.uci.edu/bigactivedata/talks.html
319	asterix.ics.uci.edu/bigactivedata/team.html
320	asterix.ics.uci.edu/fuzzyjoin
321	asterix.ics.uci.edu/fuzzyjoin/CHANGELOG.html
322	asterix.ics.uci.edu/fuzzyjoin/FAQ.html
323	asterix.ics.uci.edu/publications.html
324	asterix.ics.uci.edu/supporters.html
325	betapro.proteomics.ics.uci.edu
326	betapro.proteomics.ics.uci.edu/beta_install.txt
327	betapro.proteomics.ics.uci.edu/betasheet_data.html
328	calendar.ics.uci.edu/account.php
329	calendar.ics.uci.edu/calendar-extra.php
330	calendar.ics.uci.edu/calendar.php
